      Time(s)  AccL(cm/s2)  AccV(cm/s2)  AccT(cm/s2)
 0.319926E+02 -.171430E+01 -.104140E+01 -.298380E+00
 0.319976E+02 -.603810E+00 -.105290E+01 -.310070E+00
 0.320026E+02 -.613320E+00 -.106540E+01 -.601760E+00
 0.320076E+02 -.612820E+00 -.107680E+01 -.150440E+01
 0.320126E+02 -.622320E+00 -.108930E+01 -.815090E+00
 0.320176E+02 -.631810E+00 -.234720E+00 -.127070E+01
 0.320226E+02 -.631310E+00 0.106680E+01 -.154040E+01
 0.320276E+02 -.480800E+00 0.109640E+01 -.379970E+00
 0.320326E+02 0.109700E+00 0.108590E+01 -.391580E+00
 0.320376E+02 -.121980E+01 0.107550E+01 -.403160E+00
 0.320426E+02 -.177930E+01 0.106500E+01 -.414740E+00
 0.320476E+02 -.818760E+00 0.104460E+01 -.426300E+00
 0.320526E+02 -.678250E+00 0.103410E+01 -.437850E+00
 0.320576E+02 -.677730E+00 0.102370E+01 -.179380E+00
 0.320626E+02 -.687210E+00 0.101330E+01 0.709100E+00
 0.320676E+02 -.696690E+00 -.310180E+00 0.759330E-02
 0.320726E+02 -.696170E+00 -.123160E+01 0.426100E+00
 0.320776E+02 -.705640E+00 -.124310E+01 0.674620E+00
 0.320826E+02 -.715120E+00 -.125450E+01 0.663160E+00
 0.320877E+02 -.364590E+00 -.126690E+01 0.651710E+00
 0.320927E+02 -.164060E+00 -.728350E+00 0.640270E+00
 0.320977E+02 0.786470E+00 -.179780E+00 0.628850E+00
 0.321027E+02 0.150200E+01 0.759800E+00 0.617440E+00
 0.321077E+02 0.149350E+01 -.159630E+00 0.606040E+00
 0.321127E+02 0.148510E+01 0.898950E+00 0.594660E+00
 0.321177E+02 0.102860E+01 -.747080E-02 0.583290E+00
 0.321227E+02 0.349160E+00 -.199190E+01 -.108060E+00
 0.321277E+02 0.339700E+00 -.247230E+01 -.609400E+00
 0.321327E+02 0.330250E+00 -.248270E+01 -.620730E+00
 0.321377E+02 -.949200E+00 -.249310E+01 -.632040E+00
 0.321427E+02 -.193870E+01 -.250350E+01 -.643340E+00
 0.321477E+02 -.194810E+01 -.251400E+01 -.122960E+01
 0.321527E+02 -.194750E+01 -.178440E+01 -.184190E+01
 0.321577E+02 -.195700E+01 -.487770E+00 -.185320E+01
 0.321627E+02 -.196640E+01 -.144520E+01 -.186440E+01
 0.321677E+02 -.197590E+01 -.145560E+01 -.187560E+01
 0.321727E+02 -.198530E+01 -.146600E+01 -.234880E+01
 0.321777E+02 -.199470E+01 -.147640E+01 -.307200E+01
 0.321827E+02 -.200420E+01 -.232680E+01 -.308320E+01
 0.321877E+02 -.306360E+01 -.261720E+01 -.309440E+01
 0.321927E+02 -.202300E+01 -.404650E+00 -.296660E+01
 0.321977E+02 -.236250E+01 -.419340E+00 -.194370E+01
 0.322027E+02 -.316190E+01 -.435930E+00 -.139190E+01
 0.322077E+02 -.317130E+01 -.452420E+00 -.788970E+00
 0.322127E+02 -.318070E+01 -.469000E+00 -.800080E+00
 0.322177E+02 -.319020E+01 -.511480E+00 -.841170E+00
 0.322227E+02 -.319960E+01 -.160990E+01 -.199960E+01
 0.322277E+02 -.320900E+01 -.120120E+01 -.246330E+01
 0.322327E+02 -.321840E+01 -.535620E+00 -.319440E+01
 0.322377E+02 -.322780E+01 -.551990E+00 -.320540E+01
 0.322427E+02 -.322720E+01 -.568360E+00 -.321640E+01
 0.322477E+02 -.299660E+01 -.462530E+00 -.309740E+01
 0.322527E+02 -.165600E+01 0.115790E+01 -.172440E+01
 0.322577E+02 -.325540E+01 0.271750E+01 -.349400E+00
 0.322627E+02 -.399480E+01 0.196720E+01 0.101960E+01
 0.322677E+02 -.346420E+01 0.156680E+01 0.438680E+00
 0.322727E+02 -.216360E+01 0.443450E+00 -.932260E+00
 0.322777E+02 -.217300E+01 0.208090E+00 -.943190E+00
 0.322827E+02 -.218240E+01 -.700260E+00 -.954100E+00
 0.322877E+02 -.156180E+01 -.716610E+00 -.965000E+00
 0.322927E+02 -.107120E+01 0.905040E+00 -.975880E+00
 0.322977E+02 -.505860E-01 0.147470E+01 -.986750E+00
 0.323027E+02 0.300310E-01 0.156430E+01 -.997610E+00
 0.323077E+02 0.660650E+00 0.254400E+01 -.100840E+01
 0.323127E+02 0.225920E+01 0.253370E+01 -.101930E+01
 0.323177E+02 0.225050E+01 0.251330E+01 -.178210E+01
 0.323227E+02 0.131350E+01 0.158300E+01 -.318090E+01
 0.323277E+02 0.110310E+01 0.261640E+00 -.221670E+01
 0.323327E+02 0.193780E+00 0.455310E+00 -.222650E+01
 0.323377E+02 0.109440E+01 0.931980E+00 -.223620E+01
 0.323427E+02 0.465040E+00 0.821650E+00 -.224600E+01
 0.323477E+02 -.443190E-01 0.130130E+01 -.139670E+01
 0.323527E+02 -.536800E-01 0.129100E+01 -.109540E+01
 0.323577E+02 -.630390E-01 0.138070E+01 -.110210E+01
 0.323627E+02 -.723960E-01 0.237040E+01 -.111180E+01
 0.323677E+02 -.817510E-01 0.286000E+01 -.112150E+01
 0.323727E+02 -.911030E-01 0.343970E+01 0.361850E+00
 0.323777E+02 0.819550E+00 0.342940E+01 0.120120E+01
 0.323827E+02 0.102020E+01 0.229910E+01 0.119060E+01
 0.323877E+02 0.101090E+01 0.207880E+01 0.118990E+01
 0.323927E+02 0.100150E+01 0.115850E+01 0.117930E+01
 0.323977E+02 0.992170E+00 0.113820E+01 0.179870E+01
 0.324027E+02 0.982830E+00 0.112790E+01 0.232820E+01
 0.324077E+02 -.465080E-01 0.110760E+01 0.231760E+01
 0.324127E+02 0.864160E+00 0.108730E+01 0.113700E+01
 0.324177E+02 -.165170E+00 0.107700E+01 0.112650E+01
 0.324227E+02 -.174500E+00 0.105670E+01 0.595970E+00
 0.324277E+02 0.526170E+00 0.104640E+01 -.645480E-01
 0.324327E+02 0.183980E+01 0.102610E+01 -.750470E-01
 0.324377E+02 0.927520E+00 0.100590E+01 -.124650E+01
 0.324427E+02 0.110820E+01 -.117420E+00 -.126500E+01
 0.324477E+02 0.202590E+01 -.527700E+00 -.127450E+01
 0.324527E+02 0.201760E+01 -.719730E-01 -.128390E+01
 0.324577E+02 0.200920E+01 0.944750E+00 -.457340E+00
 0.324627E+02 0.200090E+01 -.695160E-01 -.127760E+00
 0.324677E+02 0.199160E+01 -.198780E+00 0.103180E+01
 0.324727E+02 0.198330E+01 -.216050E+00 0.102140E+01
 0.324777E+02 0.197500E+01 -.232310E+00 0.101110E+01
 0.324827E+02 0.196570E+01 -.248570E+00 0.100070E+01
 0.324877E+02 0.285840E+01 -.264830E+00 0.100040E+01
 0.324927E+02 0.196710E+01 -.278080E+00 0.990020E+00
 0.324977E+02 0.287680E+01 -.285340E+00 0.979690E+00
 0.325027E+02 0.193150E+01 0.924150E-01 0.969380E+00
 0.325077E+02 0.192320E+01 0.812170E+00 0.339090E+00
 0.325127E+02 0.191490E+01 0.801920E+00 0.608800E+00
 0.325177E+02 0.190670E+01 0.178170E+01 0.938530E+00
 0.325227E+02 0.181840E+01 0.190140E+01 0.848280E+00
 0.325277E+02 0.770080E+00 0.161120E+01 0.480330E-01
 0.325327E+02 0.270800E+00 0.770970E+00 0.907800E+00
 0.325377E+02 -.368470E+00 0.770740E+00 0.907590E+00
 0.325427E+02 -.377750E+00 0.760520E+00 0.897380E+00
 0.325477E+02 -.387020E+00 0.750290E+00 0.887190E+00
 0.325527E+02 -.566300E+00 0.740070E+00 0.877020E+00
 0.325578E+02 -.114560E+01 0.739850E+00 0.866860E+00
 0.325628E+02 -.404830E+00 0.729630E+00 0.856710E+00
 0.325678E+02 -.414100E+00 0.719420E+00 0.166660E+01
 0.325728E+02 -.423360E+00 0.709210E+00 0.201640E+01
 0.325778E+02 0.767380E+00 0.709000E+00 0.826340E+00
 0.325828E+02 0.180810E+01 0.427790E+00 0.816240E+00
 0.325878E+02 0.180090E+01 -.418710E+00 0.816160E+00
 0.325928E+02 0.179360E+01 -.109860E+01 0.806090E+00
 0.325978E+02 0.178540E+01 -.154180E+01 0.796030E+00
 0.326028E+02 0.177810E+01 -.155200E+01 0.785980E+00
 0.326078E+02 0.177090E+01 -.614190E+00 0.595950E+00
 0.326128E+02 0.139260E+01 -.156240E+01 -.140650E-01
 0.326178E+02 0.633820E-01 -.100560E+01 0.755930E+00
 0.326228E+02 -.495860E+00 -.470440E+00 0.745940E+00
 0.326278E+02 -.505100E+00 0.493080E+00 0.735960E+00
 0.326328E+02 -.514330E+00 0.563900E+00 -.374000E+00
 0.326378E+02 -.513560E+00 -.492570E+00 0.726040E+00
 0.326428E+02 -.522790E+00 -.364420E-01 0.716100E+00
 0.326478E+02 -.532020E+00 0.606390E+00 0.706180E+00
 0.326528E+02 -.541250E+00 0.596230E+00 0.696260E+00
 0.326578E+02 -.550470E+00 0.588070E+00 0.686360E+00
 0.326628E+02 -.549700E+00 0.422910E+00 0.676480E+00
 0.326678E+02 -.558920E+00 -.895250E+00 0.666600E+00
 0.326728E+02 -.568130E+00 -.165440E+01 0.667390E-01
 0.326778E+02 -.577350E+00 -.900550E+00 -.523110E+00
 0.326828E+02 -.586560E+00 -.558690E+00 -.522950E+00
 0.326878E+02 -.595770E+00 -.565830E+00 -.582770E+00
 0.326928E+02 -.594980E+00 -.320070E+00 -.171060E+01
 0.326978E+02 -.604190E+00 0.529890E+00 -.171640E+01
 0.327028E+02 -.613390E+00 0.522760E+00 -.172120E+01
 0.327078E+02 -.622590E+00 -.119740E+01 -.172690E+01
 0.327128E+02 -.631790E+00 -.171550E+01 -.173170E+01
 0.327178E+02 -.630990E+00 -.171560E+01 -.561440E+00
 0.327228E+02 -.640190E+00 -.172570E+01 -.571170E+00
 0.327278E+02 -.649380E+00 -.173590E+01 -.570900E+00
 0.327328E+02 -.658570E+00 -.989970E+00 -.580600E+00
 0.327378E+02 -.667760E+00 -.639080E+00 0.419700E+00
 0.327428E+02 -.666940E+00 0.463810E+00 0.580020E+00
 0.327478E+02 -.186130E+00 0.211710E+00 0.580340E+00
 0.327528E+02 0.155870E+01 -.661390E+00 0.100690E+00
 0.327578E+02 0.155050E+01 -.131550E+01 -.608960E+00
 0.327628E+02 0.686330E+00 -.178660E+01 0.281410E+00
 0.327678E+02 0.417160E+00 -.179670E+01 0.561790E+00
 0.327728E+02 -.712020E+00 -.179680E+01 0.552180E+00
 0.327778E+02 -.381190E+00 -.180680E+01 0.552580E+00
 0.327828E+02 0.939640E+00 -.127290E+01 -.270040E-01
 0.327878E+02 0.150750E+01 -.710000E+00 -.636580E+00
 0.327928E+02 0.150030E+01 -.711080E+00 -.163810E+01
 0.327978E+02 0.149310E+01 -.711150E+00 -.295470E+01
 0.328028E+02 0.148500E+01 -.712210E+00 -.182320E+01
 0.328078E+02 0.147780E+01 -.712280E+00 -.182870E+01
 0.328128E+02 0.147070E+01 -.135030E+01 -.183320E+01
 0.328178E+02 0.146350E+01 -.182740E+01 -.953750E+00
 0.328228E+02 0.145640E+01 -.182740E+01 -.673230E+00
 0.328278E+02 0.144920E+01 -.182750E+01 -.184870E+01
 0.328328E+02 0.144210E+01 -.182750E+01 -.150220E+01
 0.328378E+02 0.898920E+00 -.182760E+01 -.681620E+00
 0.328428E+02 0.299780E+00 -.182760E+01 -.691050E+00
 0.328478E+02 0.300640E+00 -.182770E+01 -.690480E+00
 0.328528E+02 0.141250E+01 -.713690E+00 -.187290E+01
 0.328578E+02 0.140540E+01 -.486420E+00 -.187730E+01
 0.328628E+02 0.963230E+00 0.396260E+00 -.143070E+01
 0.328678E+02 0.904090E+00 0.396230E+00 -.718060E+00
 0.328728E+02 0.138400E+01 0.396220E+00 -.717430E+00
 0.328778E+02 0.137680E+01 -.635800E+00 -.726780E+00
 0.328828E+02 0.124670E+01 -.836810E+00 -.596120E+00
 0.328878E+02 -.924180E-01 -.117780E+01 0.444550E+00
 0.328928E+02 -.891540E+00 0.395180E+00 0.435230E+00
 0.328978E+02 -.900660E+00 0.395180E+00 0.425920E+00
 0.329028E+02 -.899780E+00 -.530810E+00 0.426630E+00
 0.329078E+02 -.888900E+00 -.714800E+00 0.417340E+00
 0.329128E+02 0.201990E+00 -.714790E+00 0.418070E+00
 0.329178E+02 0.192880E+00 -.113480E+01 0.408810E+00
 0.329228E+02 -.436230E+00 -.182780E+01 0.409570E+00
 0.329278E+02 -.945340E+00 -.182770E+01 0.400330E+00
 0.329328E+02 -.944450E+00 -.182770E+01 0.401100E+00
 0.329378E+02 -.953550E+00 -.182770E+01 0.391890E+00
 0.329428E+02 -.642650E+00 -.182760E+01 0.392690E+00
 0.329478E+02 0.148250E+00 -.131060E+01 0.383500E+00
 0.329528E+02 0.869150E+00 -.716560E+00 0.374320E+00
 0.329578E+02 0.126010E+01 0.201480E+00 0.134510E+01
 0.329628E+02 0.125100E+01 0.394530E+00 0.365990E+00
 0.329678E+02 0.124190E+01 0.393590E+00 0.366850E+00
 0.329728E+02 0.124280E+01 0.393640E+00 0.357710E+00
 0.329778E+02 0.123370E+01 0.393710E+00 0.358590E+00
 0.329828E+02 0.122460E+01 0.393770E+00 0.349480E+00
 0.329878E+02 0.121550E+01 0.393840E+00 0.350380E+00
 0.329928E+02 0.120640E+01 0.393910E+00 0.341290E+00
 0.329978E+02 0.120740E+01 0.393990E+00 0.342210E+00
 0.330028E+02 0.119830E+01 0.393070E+00 0.873140E+00
 0.330078E+02 0.118920E+01 0.110320E+01 0.150410E+01
 0.330128E+02 -.659870E+00 0.150320E+01 0.535040E+00
 0.330178E+02 -.106890E+01 0.393330E+00 0.316010E+00
 0.330229E+02 -.127800E+01 0.393430E+00 0.316980E+00
 0.330279E+02 -.220710E+01 -.846940E-02 0.307970E+00
 0.330329E+02 -.221620E+01 -.717370E+00 0.308970E+00
 0.330379E+02 -.222520E+01 -.152630E+01 0.299980E+00
 0.330429E+02 -.324430E+01 -.822140E+00 0.301000E+00
 0.330479E+02 -.336330E+01 -.717030E+00 0.292030E+00
 0.330529E+02 -.306240E+01 -.419810E+00 0.283070E+00
 0.330579E+02 -.225150E+01 0.393220E+00 0.284120E+00
 0.330629E+02 -.226050E+01 -.306060E+00 0.275180E+00
 0.330679E+02 -.134960E+01 -.717520E+00 -.673740E+00
 0.330729E+02 -.113860E+01 -.181540E+01 0.257340E+00
 0.330779E+02 -.176670E-01 -.717250E+00 0.268440E+00
 0.330829E+02 -.267150E-01 -.717100E+00 -.150460E+00
 0.330879E+02 0.574240E+00 -.122950E+00 -.289340E+00
 0.330929E+02 0.109520E+01 0.393200E+00 0.251780E+00
 0.330979E+02 0.108620E+01 0.393360E+00 0.252920E+00
 0.331029E+02 -.122890E+00 0.393520E+00 0.254060E+00
 0.331079E+02 -.116190E+01 0.393680E+00 0.245220E+00
 0.331129E+02 -.117100E+01 -.961460E-01 0.246390E+00
 0.331179E+02 -.117000E+01 -.140400E+01 0.247560E+00
 0.331229E+02 -.116900E+01 -.934790E+00 0.248750E+00
 0.331279E+02 -.680630E-01 -.716610E+00 0.249950E+00
 0.331329E+02 0.106290E+01 -.716430E+00 0.241160E+00
 0.331379E+02 0.106390E+01 -.717240E+00 0.242370E+00
 0.331429E+02 0.105490E+01 -.717040E+00 0.863600E+00
 0.331479E+02 0.105580E+01 0.691570E-01 0.584840E+00
 0.331529E+02 0.105680E+01 -.593640E+00 0.246090E+00
 0.331579E+02 0.104780E+01 -.716430E+00 0.237340E+00
 0.331629E+02 0.132880E+01 -.436420E+00 0.238610E+00
 0.331679E+02 0.167980E+01 0.393990E+00 0.239890E+00
 0.331729E+02 0.172870E+01 0.394210E+00 0.241180E+00
 0.331779E+02 0.215870E+01 0.394440E+00 0.242470E+00
 0.331829E+02 0.215470E+01 0.394670E+00 0.233780E+00
 0.331879E+02 0.103370E+01 0.393900E+00 0.425090E+00
 0.331929E+02 0.644690E+00 0.394140E+00 0.140640E+01
 0.331979E+02 -.104320E+00 0.394380E+00 0.140780E+01
 0.332029E+02 -.103320E+00 0.394620E+00 0.140910E+01
 0.332079E+02 -.109230E+01 0.394870E+00 0.141050E+01
 0.332129E+02 -.123130E+01 0.395130E+00 0.140180E+01
 0.332179E+02 -.123030E+01 0.395390E+00 0.112320E+01
 0.332229E+02 -.759320E+00 0.394650E+00 0.234570E+00
 0.332279E+02 0.561680E+00 0.394920E+00 0.235960E+00
 0.332329E+02 0.100270E+01 0.395190E+00 0.227360E+00
 0.332379E+02 0.993690E+00 0.395470E+00 0.228770E+00
 0.332429E+02 0.307070E+01 0.150170E+01 0.230190E+00
 0.332479E+02 0.211270E+01 0.114200E+01 0.231620E+00
 0.332529E+02 0.210970E+01 0.962320E+00 0.233060E+00
 0.332579E+02 0.210570E+01 0.150260E+01 0.224510E+00
 0.332629E+02 0.210280E+01 0.150290E+01 0.225960E+00
 0.332679E+02 0.979770E+00 0.335220E+00 0.227420E+00
 0.332729E+02 0.970790E+00 -.713480E+00 0.228900E+00
 0.332779E+02 0.143880E+01 -.117720E+01 0.230380E+00
 0.332829E+02 0.208980E+01 -.182590E+01 -.478130E+00
 0.332879E+02 0.208690E+01 -.268550E+01 -.946630E+00
 0.332929E+02 0.208390E+01 -.293520E+01 -.945120E+00
 0.332979E+02 0.207990E+01 -.261490E+01 -.953600E+00
 0.333029E+02 0.207690E+01 -.712540E+00 -.952080E+00
 0.333079E+02 0.207400E+01 -.153200E+00 -.950540E+00
 0.333129E+02 0.207100E+01 0.115610E+01 -.949000E+00
 0.333179E+02 0.110000E+01 0.150650E+01 -.947450E+00
 0.333229E+02 0.991060E+00 0.145680E+01 -.895890E+00
 0.333279E+02 0.206110E+01 0.399190E+00 0.225680E+00
 0.333329E+02 0.205810E+01 -.554470E-01 0.217260E+00
 0.333379E+02 0.205420E+01 -.711080E+00 0.218840E+00
 0.333429E+02 0.205120E+01 -.157170E+01 0.220430E+00
 0.333479E+02 0.204830E+01 -.182130E+01 0.222040E+00
 0.333529E+02 0.204530E+01 -.709960E+00 0.213650E+00
 0.333579E+02 0.204130E+01 -.710580E+00 0.215260E+00
 0.333629E+02 0.148240E+01 -.160190E+00 0.216890E+00
 0.333679E+02 0.167240E+01 0.401200E+00 0.218520E+00
 0.333729E+02 0.107150E+01 0.400600E+00 0.220160E+00
 0.333779E+02 0.902530E+00 0.357000E+00 0.211810E+00
 0.333829E+02 0.903590E+00 -.708600E+00 0.213470E+00
 0.333879E+02 0.904640E+00 -.115520E+01 0.215140E+00
 0.333929E+02 0.245700E+00 -.181780E+01 0.216810E+00
 0.333979E+02 -.233250E+00 -.971350E+00 0.218490E+00
 0.334029E+02 -.232190E+00 -.707930E+00 0.210180E+00
 0.334079E+02 -.231130E+00 -.567500E+00 0.211880E+00
 0.334129E+02 -.240070E+00 0.402930E+00 0.213580E+00
 0.334179E+02 -.789010E+00 0.403370E+00 0.215290E+00
 0.334229E+02 -.136790E+01 0.114480E+01 0.217010E+00
 0.334279E+02 -.136690E+01 0.151530E+01 0.208740E+00
 0.334329E+02 -.137580E+01 0.148570E+01 0.210470E+00
 0.334379E+02 -.113470E+01 0.405170E+00 0.212210E+00
 0.334429E+02 -.253670E+00 0.405630E+00 0.213960E+00
 0.334479E+02 -.902600E+00 0.405090E+00 0.215720E+00
 0.334529E+02 -.138150E+01 -.433240E+00 0.207480E+00
 0.334579E+02 -.139050E+01 -.703970E+00 0.209250E+00
 0.334629E+02 -.251940E+01 0.406510E+00 0.351020E+00
 0.334679E+02 -.284830E+01 0.406990E+00 0.138280E+01
 0.334729E+02 -.364720E+01 0.939480E+00 0.138460E+01
 0.334779E+02 -.364610E+01 0.152000E+01 0.138640E+01
 0.334829E+02 -.175510E+01 0.152050E+01 0.138820E+01
 0.334879E+02 -.255400E+01 0.149100E+01 0.220010E+00
 0.334930E+02 -.365290E+01 0.181480E+00 0.221830E+00
 0.334980E+02 -.322180E+01 -.273010E+00 0.213660E+00
 0.335030E+02 -.253070E+01 0.409500E+00 0.215490E+00
 0.335080E+02 -.336960E+01 0.410020E+00 0.217330E+00
 0.335130E+02 -.260860E+01 0.410550E+00 0.219170E+00
 0.335180E+02 -.364750E+01 0.410080E+00 0.221020E+00
 0.335230E+02 -.364640E+01 0.876100E-01 0.222880E+00
 0.335280E+02 -.310530E+01 -.174850E+00 0.224750E+00
 0.335330E+02 -.177420E+01 0.411690E+00 0.226620E+00
 0.335380E+02 -.138310E+01 0.133620E+01 0.228490E+00
 0.335430E+02 -.250200E+01 0.395790E+00 0.220380E+00
 0.335480E+02 -.250090E+01 -.697650E+00 0.452270E+00
 0.335530E+02 -.249980E+01 -.111710E+01 0.139420E+01
 0.335580E+02 -.186870E+01 -.181150E+01 0.746070E+00
 0.335630E+02 -.219760E+01 -.181100E+01 0.227970E+00
 0.335680E+02 -.248650E+01 -.782380E+00 0.229890E+00
 0.335730E+02 -.136540E+01 -.694800E+00 0.231810E+00
 0.335780E+02 -.136430E+01 -.695220E+00 0.233730E+00
 0.335830E+02 -.135320E+01 -.694630E+00 0.235660E+00
 0.335880E+02 -.135210E+01 0.229610E-01 0.227600E+00
 0.335930E+02 -.135100E+01 0.416560E+00 0.229540E+00
 0.335980E+02 -.134980E+01 0.417160E+00 0.231490E+00
 0.336030E+02 -.134870E+01 0.627770E+00 0.233450E+00
 0.336080E+02 -.927630E+00 0.111440E+01 0.235410E+00
 0.336130E+02 0.403490E+00 -.192010E+00 0.237370E+00
 0.336180E+02 0.904600E+00 0.121610E+00 0.239340E+00
 0.336230E+02 0.915720E+00 0.420240E+00 0.241320E+00
 0.336280E+02 0.102680E+01 0.419870E+00 0.353300E+00
 0.336330E+02 0.173200E+01 0.727500E+00 0.108530E+01
 0.336380E+02 0.143910E+01 0.152810E+01 0.237280E+00
 0.336430E+02 0.204820E+01 0.828780E+00 0.989270E+00
 0.336480E+02 0.205130E+01 0.422430E+00 0.451280E+00
 0.336530E+02 0.932440E+00 0.423080E+00 0.243280E+00
 0.336580E+02 -.386430E+00 -.687260E+00 0.245300E+00
 0.336630E+02 -.130530E+01 -.686600E+00 0.247310E+00
 0.336680E+02 -.191420E+01 -.829360E-01 0.249340E+00
 0.336730E+02 -.161310E+01 0.123270E+01 0.241360E+00
 0.336780E+02 -.129190E+01 0.153340E+01 0.243390E+00
 0.336830E+02 -.129080E+01 0.144410E+01 0.145430E+00
 0.336880E+02 -.128970E+01 0.129770E+00 -.612530E+00
 0.336930E+02 -.128850E+01 -.682540E+00 0.249520E+00
 0.336980E+02 -.128740E+01 -.681850E+00 0.251570E+00
 0.337030E+02 -.218630E+01 -.681150E+00 0.253620E+00
 0.337080E+02 -.128510E+01 0.421550E+00 0.255680E+00
 0.337130E+02 -.239400E+01 0.431250E+00 0.257750E+00
 0.337180E+02 -.279290E+01 0.431960E+00 0.249810E+00
 0.337230E+02 -.351170E+01 0.432680E+00 0.251890E+00
 0.337280E+02 -.351060E+01 0.123040E+01 0.253960E+00
 0.337330E+02 -.350940E+01 0.154110E+01 0.256040E+00
 0.337380E+02 -.453830E+01 0.163180E+01 0.258130E+00
 0.337430E+02 -.349710E+01 0.265260E+01 0.260220E+00
 0.337480E+02 -.349600E+01 0.265330E+01 0.262310E+00
 0.337530E+02 -.349490E+01 0.266410E+01 0.264410E+00
 0.337580E+02 -.349370E+01 0.176480E+01 0.266510E+00
 0.337630E+02 -.348260E+01 0.154560E+01 0.258610E+00
 0.337680E+02 -.442140E+01 0.155630E+01 0.260720E+00
 0.337730E+02 -.348030E+01 0.116710E+01 0.262830E+00
 0.337780E+02 -.347910E+01 0.102780E+01 0.264950E+00
 0.337830E+02 -.346800E+01 0.155860E+01 0.267070E+00
 0.337880E+02 -.346680E+01 0.155940E+01 0.269190E+00
 0.337930E+02 -.234570E+01 0.156010E+01 0.271310E+00
 0.337980E+02 -.205450E+01 0.156090E+01 0.273440E+00
 0.338030E+02 -.121330E+01 0.156170E+01 0.775580E+00
 0.338080E+02 -.121220E+01 0.156250E+01 0.727710E+00
 0.338130E+02 -.311030E+00 0.156330E+01 0.269850E+00
 0.338180E+02 -.798730E-01 0.156410E+01 0.271990E+00
 0.338230E+02 -.787130E-01 0.156490E+01 0.274140E+00
 0.338280E+02 -.775530E-01 0.156570E+01 0.276290E+00
 0.338330E+02 -.763910E-01 0.986500E+00 0.278440E+00
 0.338380E+02 -.652280E-01 0.454310E+00 0.270600E+00
 0.338430E+02 -.105410E+01 0.455130E+00 -.757250E+00
 0.338480E+02 -.111290E+01 0.455950E+00 -.898090E+00
 0.338530E+02 -.331730E+00 0.456780E+00 -.896920E+00
 0.338580E+02 -.118060E+01 0.457610E+00 -.896760E+00
 0.338630E+02 -.117940E+01 0.458440E+00 -.896590E+00
 0.338680E+02 -.116820E+01 0.459280E+00 -.896420E+00
 0.338730E+02 -.116710E+01 0.461130E+00 -.895240E+00
 0.338780E+02 -.116590E+01 0.461970E+00 -.107110E+01
 0.338830E+02 -.116470E+01 0.462820E+00 -.167990E+01
 0.338880E+02 -.116350E+01 0.463680E+00 -.893710E+00
 0.338930E+02 -.382380E+00 0.123650E+01 -.893520E+00
 0.338980E+02 -.312030E-01 0.157740E+01 0.136660E+00
 0.339030E+02 -.300280E-01 0.157830E+01 0.278850E+00
 0.339080E+02 0.241150E+00 0.157910E+01 0.281040E+00
 0.339130E+02 0.110230E+01 0.112000E+01 0.283230E+00
 0.339180E+02 0.111350E+01 0.469900E+00 0.285430E+00
 0.339230E+02 0.111470E+01 0.470780E+00 0.277620E+00
 0.339280E+02 0.112590E+01 0.471670E+00 0.279820E+00
 0.339330E+02 0.112700E+01 0.158360E+01 0.282020E+00
 0.339380E+02 0.113820E+01 0.158450E+01 0.284220E+00
 0.339430E+02 0.113940E+01 0.158540E+01 0.286430E+00
 0.339480E+02 0.115060E+01 0.158630E+01 0.288630E+00
 0.339530E+02 0.115180E+01 0.626160E+00 0.280840E+00
 0.339580E+02 0.223000E+01 0.478080E+00 0.283050E+00
 0.339631E+02 0.116410E+01 0.478990E+00 0.285260E+00
 0.339681E+02 0.117530E+01 0.479910E+00 0.287470E+00
 0.339731E+02 0.117650E+01 0.480830E+00 0.289680E+00
 0.339781E+02 0.118770E+01 0.481760E+00 0.291890E+00
 0.339831E+02 0.118890E+01 0.483690E+00 0.284110E+00
 0.339881E+02 0.105010E+01 0.484620E+00 0.446330E+00
 0.339931E+02 0.812680E-01 0.485560E+00 0.145850E+01
 0.339981E+02 -.467540E+00 0.486500E+00 0.146080E+01
 0.340031E+02 -.102630E+01 0.487450E+00 0.146300E+01
 0.340081E+02 -.102520E+01 0.488400E+00 0.146520E+01
 0.340131E+02 -.101400E+01 0.533350E+00 0.287420E+00
 0.340181E+02 -.101280E+01 0.135930E+01 0.289650E+00
 0.340231E+02 -.101160E+01 0.492270E+00 0.291870E+00
 0.340281E+02 -.100040E+01 0.114120E+01 0.294090E+00
 0.340331E+02 -.999180E+00 0.160220E+01 0.296320E+00
 0.340381E+02 -.204800E+01 0.556170E+00 0.288540E+00
 0.340431E+02 -.322680E+01 0.496140E+00 0.290770E+00
 0.340481E+02 -.322560E+01 0.835120E+00 0.293000E+00
 0.340531E+02 -.266440E+01 0.106610E+01 0.295220E+00
 0.340581E+02 -.208320E+01 0.500090E+00 0.297450E+00
 0.340631E+02 -.208200E+01 0.501080E+00 0.299680E+00
 0.340681E+02 -.950780E+00 0.502070E+00 0.291910E+00
 0.340731E+02 -.949580E+00 0.503070E+00 0.294130E+00
 0.340781E+02 -.498380E+00 0.504060E+00 0.756360E+00
 0.340831E+02 0.182830E+00 0.505070E+00 0.146860E+01
 0.340881E+02 0.104400E+01 0.134310E+01 0.147080E+01
 0.340931E+02 0.237320E+01 0.578080E+00 0.147300E+01
 0.340981E+02 0.357640E+01 0.509100E+00 0.295280E+00
 0.341031E+02 0.357770E+01 0.846110E+00 0.297500E+00
